OPT_NIFTY_20250626_PE_2430000,0,0,0,0,-11100,-2924295,-11100
OPT_NIFTY_20250626_CE_2440000,0,0,0,0,2775,2868517.5,2775
OPT_NIFTY_20250626_PE_2440000,0,0,0,0,-6150,-1752750,-6150
OPT_NIFTY_20250626_CE_2450000,0,0,0,0,-2025,-1933875,-2025
OPT_NIFTY_20250626_PE_2450000,0,0,0,0,-17250,-5369062.5,-17250
OPT_NIFTY_20250626_CE_2460000,0,0,0,0,-75,-66498.75,-75
OPT_NIFTY_20250626_PE_2460000,0,0,0,0,-6600,-2218590,-6600
OPT_NIFTY_20250626_CE_2470000,0,0,0,0,-4050,-3294675,-4050
OPT_NIFTY_20250626_PE_2470000,0,0,0,0,675,243641.25,675
OPT_NIFTY_20250626_CE_2480000,0,0,0,0,-4950,-3680325,-4950
OPT_NIFTY_20250626_PE_2480000,0,0,0,0,2250,877612.5,2250
OPT_NIFTY_20250626_CE_2490000,0,0,0,0,-2250,-1517512.5,-2250
OPT_NIFTY_20250626_PE_2490000,0,0,0,0,8250,3526462.5,8250
OPT_NIFTY_20250626_CE_2500000,0,0,0,0,-7425,-4545956.25,-7425
OPT_NIFTY_20250626_PE_2500000,0,0,0,0,7350,3349027.5,7350
OPT_NIFTY_20250626_CE_2510000,0,0,0,0,-675,-371148.75,-675
OPT_NIFTY_20250626_PE_2510000,0,0,0,0,6000,3020100,6000
OPT_NIFTY_20250626_CE_2520000,0,0,0,0,-4275,-2104155,-4275
OPT_NIFTY_20250626_PE_2520000,0,0,0,0,1575,853177.5,1575
OPT_NIFTY_20250626_CE_2530000,0,0,0,0,1950,854197.5,1950
OPT_NIFTY_20250626_CE_2540000,0,0,0,0,4875,1885650,4875
OPT_NIFTY_20250626_CE_2550000,0,0,0,0,6000,2040900,6000
OPT_NIFTY_20250626_CE_2415000,0,0,0,0,225,279427.5,225
OPT_NIFTY_20250626_PE_2415000,0,0,0,0,-3600,-858600,-3600
OPT_NIFTY_20250626_CE_2425000,0,0,0,0,3450,3977332.5,3450
OPT_NIFTY_20250626_PE_2425000,0,0,0,0,-4950,-1266705,-4950
OPT_NIFTY_20250626_PE_2435000,0,0,0,0,-3900,-1075620,-3900
OPT_NIFTY_20250626_CE_2445000,0,0,0,0,375,372881.25,375
OPT_NIFTY_20250626_PE_2445000,0,0,0,0,-2025,-594641.25,-2025
OPT_NIFTY_20250626_PE_2455000,0,0,0,0,300,96855,300
OPT_NIFTY_20250626_CE_2465000,0,0,0,0,-525,-446276.25,-525
OPT_NIFTY_20250626_PE_2465000,0,0,0,0,900,313515,900
OPT_NIFTY_20250626_CE_2475000,0,0,0,0,-2250,-1755562.5,-2250
OPT_NIFTY_20250626_PE_2475000,0,0,0,0,750,283387.5,750
OPT_NIFTY_20250626_CE_2485000,0,0,0,0,-1050,-747757.5,-1050
